profile_id,legacy_si_id,RE,CF,TL,CQ,CAP,COP,scenario_key,RE_SC,BM_SC,CP_SC,FL_SC,task_id,year,ATCrate,CarbonPrice,ets_active
246,,RE2,CF2,TL2,CQ4,CAP1,COP2,RE2_CF2_TL2_CQ4_CAP1_COP2,H,REPO_plus,PD,0.3,3927,2026,1.6,90.3,1
246,,RE2,CF2,TL2,CQ4,CAP1,COP2,RE2_CF2_TL2_CQ4_CAP1_COP2,H,REPO_plus,PD,0.3,3928,2027,1.7,100.27,1
246,,RE2,CF2,TL2,CQ4,CAP1,COP2,RE2_CF2_TL2_CQ4_CAP1_COP2,H,REPO_plus,PD,0.3,3929,2028,1.8,110.24,1
246,,RE2,CF2,TL2,CQ4,CAP1,COP2,RE2_CF2_TL2_CQ4_CAP1_COP2,H,REPO_plus,PD,0.3,3930,2029,1.9,120.21,1
246,,RE2,CF2,TL2,CQ4,CAP1,COP2,RE2_CF2_TL2_CQ4_CAP1_COP2,H,REPO_plus,PD,0.3,3931,2030,2.0,130.18,1
246,,RE2,CF2,TL2,CQ4,CAP1,COP2,RE2_CF2_TL2_CQ4_CAP1_COP2,H,REPO_plus,PD,0.3,3932,2031,2.1,137.9,1
246,,RE2,CF2,TL2,CQ4,CAP1,COP2,RE2_CF2_TL2_CQ4_CAP1_COP2,H,REPO_plus,PD,0.3,3933,2032,2.2,147.31,1
246,,RE2,CF2,TL2,CQ4,CAP1,COP2,RE2_CF2_TL2_CQ4_CAP1_COP2,H,REPO_plus,PD,0.3,3934,2033,2.3,156.72,1
246,,RE2,CF2,TL2,CQ4,CAP1,COP2,RE2_CF2_TL2_CQ4_CAP1_COP2,H,REPO_plus,PD,0.3,3935,2034,2.4,166.13,1
246,,RE2,CF2,TL2,CQ4,CAP1,COP2,RE2_CF2_TL2_CQ4_CAP1_COP2,H,REPO_plus,PD,0.3,3936,2035,2.5,175.53,1
247,,RE2,CF2,TL2,CQ4,CAP2,COP1,RE2_CF2_TL2_CQ4_CAP2_COP1,H,REPO_plus,BAU,0.3,3937,2020,1.0,42.85,1
247,,RE2,CF2,TL2,CQ4,CAP2,COP1,RE2_CF2_TL2_CQ4_CAP2_COP1,H,REPO_plus,BAU,0.3,3938,2021,1.1,42.85,1
247,,RE2,CF2,TL2,CQ4,CAP2,COP1,RE2_CF2_TL2_CQ4_CAP2_COP1,H,REPO_plus,BAU,0.3,3939,2022,1.2,45.61,1
247,,RE2,CF2,TL2,CQ4,CAP2,COP1,RE2_CF2_TL2_CQ4_CAP2_COP1,H,REPO_plus,BAU,0.3,3940,2023,1.3,127.71,1
247,,RE2,CF2,TL2,CQ4,CAP2,COP1,RE2_CF2_TL2_CQ4_CAP2_COP1,H,REPO_plus,BAU,0.3,3941,2024,1.4,209.81,1
247,,RE2,CF2,TL2,CQ4,CAP2,COP1,RE2_CF2_TL2_CQ4_CAP2_COP1,H,REPO_plus,BAU,0.3,3942,2025,1.5,291.9,1
247,,RE2,CF2,TL2,CQ4,CAP2,COP1,RE2_CF2_TL2_CQ4_CAP2_COP1,H,REPO_plus,BAU,0.3,3943,2026,1.6,374.0,1
247,,RE2,CF2,TL2,CQ4,CAP2,COP1,RE2_CF2_TL2_CQ4_CAP2_COP1,H,REPO_plus,BAU,0.3,3944,2027,1.7,456.1,1
247,,RE2,CF2,TL2,CQ4,CAP2,COP1,RE2_CF2_TL2_CQ4_CAP2_COP1,H,REPO_plus,BAU,0.3,3945,2028,1.8,456.1,1
247,,RE2,CF2,TL2,CQ4,CAP2,COP1,RE2_CF2_TL2_CQ4_CAP2_COP1,H,REPO_plus,BAU,0.3,3946,2029,1.9,456.1,1
247,,RE2,CF2,TL2,CQ4,CAP2,COP1,RE2_CF2_TL2_CQ4_CAP2_COP1,H,REPO_plus,BAU,0.3,3947,2030,2.0,456.1,1
247,,RE2,CF2,TL2,CQ4,CAP2,COP1,RE2_CF2_TL2_CQ4_CAP2_COP1,H,REPO_plus,BAU,0.3,3948,2031,2.1,456.1,1
247,,RE2,CF2,TL2,CQ4,CAP2,COP1,RE2_CF2_TL2_CQ4_CAP2_COP1,H,REPO_plus,BAU,0.3,3949,2032,2.2,456.1,1
247,,RE2,CF2,TL2,CQ4,CAP2,COP1,RE2_CF2_TL2_CQ4_CAP2_COP1,H,REPO_plus,BAU,0.3,3950,2033,2.3,456.1,1
247,,RE2,CF2,TL2,CQ4,CAP2,COP1,RE2_CF2_TL2_CQ4_CAP2_COP1,H,REPO_plus,BAU,0.3,3951,2034,2.4,456.1,1
247,,RE2,CF2,TL2,CQ4,CAP2,COP1,RE2_CF2_TL2_CQ4_CAP2_COP1,H,REPO_plus,BAU,0.3,3952,2035,2.5,456.1,1
248,,RE2,CF2,TL2,CQ5,CAP1,COP1,RE2_CF2_TL2_CQ5_CAP1_COP1,H,全行业配额,BAU,0.3,3953,2020,1.0,42.85,1
248,,RE2,CF2,TL2,CQ5,CAP1,COP1,RE2_CF2_TL2_CQ5_CAP1_COP1,H,全行业配额,BAU,0.3,3954,2021,1.1,42.85,1
248,,RE2,CF2,TL2,CQ5,CAP1,COP1,RE2_CF2_TL2_CQ5_CAP1_COP1,H,全行业配额,BAU,0.3,3955,2022,1.2,45.61,1
248,,RE2,CF2,TL2,CQ5,CAP1,COP1,RE2_CF2_TL2_CQ5_CAP1_COP1,H,全行业配额,BAU,0.3,3956,2023,1.3,62.79,1
248,,RE2,CF2,TL2,CQ5,CAP1,COP1,RE2_CF2_TL2_CQ5_CAP1_COP1,H,全行业配额,BAU,0.3,3957,2024,1.4,70.36,1
248,,RE2,CF2,TL2,CQ5,CAP1,COP1,RE2_CF2_TL2_CQ5_CAP1_COP1,H,全行业配额,BAU,0.3,3958,2025,1.5,80.33,1
248,,RE2,CF2,TL2,CQ5,CAP1,COP1,RE2_CF2_TL2_CQ5_CAP1_COP1,H,全行业配额,BAU,0.3,3959,2026,1.6,90.3,1
248,,RE2,CF2,TL2,CQ5,CAP1,COP1,RE2_CF2_TL2_CQ5_CAP1_COP1,H,全行业配额,BAU,0.3,3960,2027,1.7,100.27,1
248,,RE2,CF2,TL2,CQ5,CAP1,COP1,RE2_CF2_TL2_CQ5_CAP1_COP1,H,全行业配额,BAU,0.3,3961,2028,1.8,110.24,1
248,,RE2,CF2,TL2,CQ5,CAP1,COP1,RE2_CF2_TL2_CQ5_CAP1_COP1,H,全行业配额,BAU,0.3,3962,2029,1.9,120.21,1
248,,RE2,CF2,TL2,CQ5,CAP1,COP1,RE2_CF2_TL2_CQ5_CAP1_COP1,H,全行业配额,BAU,0.3,3963,2030,2.0,130.18,1
248,,RE2,CF2,TL2,CQ5,CAP1,COP1,RE2_CF2_TL2_CQ5_CAP1_COP1,H,全行业配额,BAU,0.3,3964,2031,2.1,137.9,1
248,,RE2,CF2,TL2,CQ5,CAP1,COP1,RE2_CF2_TL2_CQ5_CAP1_COP1,H,全行业配额,BAU,0.3,3965,2032,2.2,147.31,1
248,,RE2,CF2,TL2,CQ5,CAP1,COP1,RE2_CF2_TL2_CQ5_CAP1_COP1,H,全行业配额,BAU,0.3,3966,2033,2.3,156.72,1
248,,RE2,CF2,TL2,CQ5,CAP1,COP1,RE2_CF2_TL2_CQ5_CAP1_COP1,H,全行业配额,BAU,0.3,3967,2034,2.4,166.13,1
248,,RE2,CF2,TL2,CQ5,CAP1,COP1,RE2_CF2_TL2_CQ5_CAP1_COP1,H,全行业配额,BAU,0.3,3968,2035,2.5,175.53,1
249,,RE2,CF2,TL2,CQ5,CAP2,COP2,RE2_CF2_TL2_CQ5_CAP2_COP2,H,全行业配额,PD,0.3,3969,2020,1.0,42.85,1
249,,RE2,CF2,TL2,CQ5,CAP2,COP2,RE2_CF2_TL2_CQ5_CAP2_COP2,H,全行业配额,PD,0.3,3970,2021,1.1,42.85,1
249,,RE2,CF2,TL2,CQ5,CAP2,COP2,RE2_CF2_TL2_CQ5_CAP2_COP2,H,全行业配额,PD,0.3,3971,2022,1.2,45.61,1
249,,RE2,CF2,TL2,CQ5,CAP2,COP2,RE2_CF2_TL2_CQ5_CAP2_COP2,H,全行业配额,PD,0.3,3972,2023,1.3,127.71,1
249,,RE2,CF2,TL2,CQ5,CAP2,COP2,RE2_CF2_TL2_CQ5_CAP2_COP2,H,全行业配额,PD,0.3,3973,2024,1.4,209.81,1
249,,RE2,CF2,TL2,CQ5,CAP2,COP2,RE2_CF2_TL2_CQ5_CAP2_COP2,H,全行业配额,PD,0.3,3974,2025,1.5,291.9,1
249,,RE2,CF2,TL2,CQ5,CAP2,COP2,RE2_CF2_TL2_CQ5_CAP2_COP2,H,全行业配额,PD,0.3,3975,2026,1.6,374.0,1
249,,RE2,CF2,TL2,CQ5,CAP2,COP2,RE2_CF2_TL2_CQ5_CAP2_COP2,H,全行业配额,PD,0.3,3976,2027,1.7,456.1,1
249,,RE2,CF2,TL2,CQ5,CAP2,COP2,RE2_CF2_TL2_CQ5_CAP2_COP2,H,全行业配额,PD,0.3,3977,2028,1.8,456.1,1
249,,RE2,CF2,TL2,CQ5,CAP2,COP2,RE2_CF2_TL2_CQ5_CAP2_COP2,H,全行业配额,PD,0.3,3978,2029,1.9,456.1,1
249,,RE2,CF2,TL2,CQ5,CAP2,COP2,RE2_CF2_TL2_CQ5_CAP2_COP2,H,全行业配额,PD,0.3,3979,2030,2.0,456.1,1
249,,RE2,CF2,TL2,CQ5,CAP2,COP2,RE2_CF2_TL2_CQ5_CAP2_COP2,H,全行业配额,PD,0.3,3980,2031,2.1,456.1,1
249,,RE2,CF2,TL2,CQ5,CAP2,COP2,RE2_CF2_TL2_CQ5_CAP2_COP2,H,全行业配额,PD,0.3,3981,2032,2.2,456.1,1
249,,RE2,CF2,TL2,CQ5,CAP2,COP2,RE2_CF2_TL2_CQ5_CAP2_COP2,H,全行业配额,PD,0.3,3982,2033,2.3,456.1,1
249,,RE2,CF2,TL2,CQ5,CAP2,COP2,RE2_CF2_TL2_CQ5_CAP2_COP2,H,全行业配额,PD,0.3,3983,2034,2.4,456.1,1
249,,RE2,CF2,TL2,CQ5,CAP2,COP2,RE2_CF2_TL2_CQ5_CAP2_COP2,H,全行业配额,PD,0.3,3984,2035,2.5,456.1,1
250,,RE2,CF2,TL2,CQ6,CAP1,COP1,RE2_CF2_TL2_CQ6_CAP1_COP1,H,电力配额,BAU,0.3,3985,2020,1.0,42.85,1
250,,RE2,CF2,TL2,CQ6,CAP1,COP1,RE2_CF2_TL2_CQ6_CAP1_COP1,H,电力配额,BAU,0.3,3986,2021,1.1,42.85,1
250,,RE2,CF2,TL2,CQ6,CAP1,COP1,RE2_CF2_TL2_CQ6_CAP1_COP1,H,电力配额,BAU,0.3,3987,2022,1.2,45.61,1
250,,RE2,CF2,TL2,CQ6,CAP1,COP1,RE2_CF2_TL2_CQ6_CAP1_COP1,H,电力配额,BAU,0.3,3988,2023,1.3,62.79,1
250,,RE2,CF2,TL2,CQ6,CAP1,COP1,RE2_CF2_TL2_CQ6_CAP1_COP1,H,电力配额,BAU,0.3,3989,2024,1.4,70.36,1
250,,RE2,CF2,TL2,CQ6,CAP1,COP1,RE2_CF2_TL2_CQ6_CAP1_COP1,H,电力配额,BAU,0.3,3990,2025,1.5,80.33,1
250,,RE2,CF2,TL2,CQ6,CAP1,COP1,RE2_CF2_TL2_CQ6_CAP1_COP1,H,电力配额,BAU,0.3,3991,2026,1.6,90.3,1
250,,RE2,CF2,TL2,CQ6,CAP1,COP1,RE2_CF2_TL2_CQ6_CAP1_COP1,H,电力配额,BAU,0.3,3992,2027,1.7,100.27,1
250,,RE2,CF2,TL2,CQ6,CAP1,COP1,RE2_CF2_TL2_CQ6_CAP1_COP1,H,电力配额,BAU,0.3,3993,2028,1.8,110.24,1
250,,RE2,CF2,TL2,CQ6,CAP1,COP1,RE2_CF2_TL2_CQ6_CAP1_COP1,H,电力配额,BAU,0.3,3994,2029,1.9,120.21,1
250,,RE2,CF2,TL2,CQ6,CAP1,COP1,RE2_CF2_TL2_CQ6_CAP1_COP1,H,电力配额,BAU,0.3,3995,2030,2.0,130.18,1
250,,RE2,CF2,TL2,CQ6,CAP1,COP1,RE2_CF2_TL2_CQ6_CAP1_COP1,H,电力配额,BAU,0.3,3996,2031,2.1,137.9,1
250,,RE2,CF2,TL2,CQ6,CAP1,COP1,RE2_CF2_TL2_CQ6_CAP1_COP1,H,电力配额,BAU,0.3,3997,2032,2.2,147.31,1
250,,RE2,CF2,TL2,CQ6,CAP1,COP1,RE2_CF2_TL2_CQ6_CAP1_COP1,H,电力配额,BAU,0.3,3998,2033,2.3,156.72,1
250,,RE2,CF2,TL2,CQ6,CAP1,COP1,RE2_CF2_TL2_CQ6_CAP1_COP1,H,电力配额,BAU,0.3,3999,2034,2.4,166.13,1
250,,RE2,CF2,TL2,CQ6,CAP1,COP1,RE2_CF2_TL2_CQ6_CAP1_COP1,H,电力配额,BAU,0.3,4000,2035,2.5,175.53,1
251,,RE2,CF2,TL2,CQ6,CAP2,COP1,RE2_CF2_TL2_CQ6_CAP2_COP1,H,电力配额,BAU,0.3,4001,2020,1.0,42.85,1
251,,RE2,CF2,TL2,CQ6,CAP2,COP1,RE2_CF2_TL2_CQ6_CAP2_COP1,H,电力配额,BAU,0.3,4002,2021,1.1,42.85,1
251,,RE2,CF2,TL2,CQ6,CAP2,COP1,RE2_CF2_TL2_CQ6_CAP2_COP1,H,电力配额,BAU,0.3,4003,2022,1.2,45.61,1
251,,RE2,CF2,TL2,CQ6,CAP2,COP1,RE2_CF2_TL2_CQ6_CAP2_COP1,H,电力配额,BAU,0.3,4004,2023,1.3,127.71,1
251,,RE2,CF2,TL2,CQ6,CAP2,COP1,RE2_CF2_TL2_CQ6_CAP2_COP1,H,电力配额,BAU,0.3,4005,2024,1.4,209.81,1
251,,RE2,CF2,TL2,CQ6,CAP2,COP1,RE2_CF2_TL2_CQ6_CAP2_COP1,H,电力配额,BAU,0.3,4006,2025,1.5,291.9,1
251,,RE2,CF2,TL2,CQ6,CAP2,COP1,RE2_CF2_TL2_CQ6_CAP2_COP1,H,电力配额,BAU,0.3,4007,2026,1.6,374.0,1
251,,RE2,CF2,TL2,CQ6,CAP2,COP1,RE2_CF2_TL2_CQ6_CAP2_COP1,H,电力配额,BAU,0.3,4008,2027,1.7,456.1,1
251,,RE2,CF2,TL2,CQ6,CAP2,COP1,RE2_CF2_TL2_CQ6_CAP2_COP1,H,电力配额,BAU,0.3,4009,2028,1.8,456.1,1
251,,RE2,CF2,TL2,CQ6,CAP2,COP1,RE2_CF2_TL2_CQ6_CAP2_COP1,H,电力配额,BAU,0.3,4010,2029,1.9,456.1,1
251,,RE2,CF2,TL2,CQ6,CAP2,COP1,RE2_CF2_TL2_CQ6_CAP2_COP1,H,电力配额,BAU,0.3,4011,2030,2.0,456.1,1
251,,RE2,CF2,TL2,CQ6,CAP2,COP1,RE2_CF2_TL2_CQ6_CAP2_COP1,H,电力配额,BAU,0.3,4012,2031,2.1,456.1,1
251,,RE2,CF2,TL2,CQ6,CAP2,COP1,RE2_CF2_TL2_CQ6_CAP2_COP1,H,电力配额,BAU,0.3,4013,2032,2.2,456.1,1
251,,RE2,CF2,TL2,CQ6,CAP2,COP1,RE2_CF2_TL2_CQ6_CAP2_COP1,H,电力配额,BAU,0.3,4014,2033,2.3,456.1,1
251,,RE2,CF2,TL2,CQ6,CAP2,COP1,RE2_CF2_TL2_CQ6_CAP2_COP1,H,电力配额,BAU,0.3,4015,2034,2.4,456.1,1
251,,RE2,CF2,TL2,CQ6,CAP2,COP1,RE2_CF2_TL2_CQ6_CAP2_COP1,H,电力配额,BAU,0.3,4016,2035,2.5,456.1,1
252,,RE2,CF2,TL2,CQ6,CAP2,COP2,RE2_CF2_TL2_CQ6_CAP2_COP2,H,电力配额,PD,0.3,4017,2020,1.0,42.85,1
252,,RE2,CF2,TL2,CQ6,CAP2,COP2,RE2_CF2_TL2_CQ6_CAP2_COP2,H,电力配额,PD,0.3,4018,2021,1.1,42.85,1
252,,RE2,CF2,TL2,CQ6,CAP2,COP2,RE2_CF2_TL2_CQ6_CAP2_COP2,H,电力配额,PD,0.3,4019,2022,1.2,45.61,1
252,,RE2,CF2,TL2,CQ6,CAP2,COP2,RE2_CF2_TL2_CQ6_CAP2_COP2,H,电力配额,PD,0.3,4020,2023,1.3,127.71,1
252,,RE2,CF2,TL2,CQ6,CAP2,COP2,RE2_CF2_TL2_CQ6_CAP2_COP2,H,电力配额,PD,0.3,4021,2024,1.4,209.81,1
252,,RE2,CF2,TL2,CQ6,CAP2,COP2,RE2_CF2_TL2_CQ6_CAP2_COP2,H,电力配额,PD,0.3,4022,2025,1.5,291.9,1
252,,RE2,CF2,TL2,CQ6,CAP2,COP2,RE2_CF2_TL2_CQ6_CAP2_COP2,H,电力配额,PD,0.3,4023,2026,1.6,374.0,1
252,,RE2,CF2,TL2,CQ6,CAP2,COP2,RE2_CF2_TL2_CQ6_CAP2_COP2,H,电力配额,PD,0.3,4024,2027,1.7,456.1,1
252,,RE2,CF2,TL2,CQ6,CAP2,COP2,RE2_CF2_TL2_CQ6_CAP2_COP2,H,电力配额,PD,0.3,4025,2028,1.8,456.1,1
252,,RE2,CF2,TL2,CQ6,CAP2,COP2,RE2_CF2_TL2_CQ6_CAP2_COP2,H,电力配额,PD,0.3,4026,2029,1.9,456.1,1
252,,RE2,CF2,TL2,CQ6,CAP2,COP2,RE2_CF2_TL2_CQ6_CAP2_COP2,H,电力配额,PD,0.3,4027,2030,2.0,456.1,1
252,,RE2,CF2,TL2,CQ6,CAP2,COP2,RE2_CF2_TL2_CQ6_CAP2_COP2,H,电力配额,PD,0.3,4028,2031,2.1,456.1,1
252,,RE2,CF2,TL2,CQ6,CAP2,COP2,RE2_CF2_TL2_CQ6_CAP2_COP2,H,电力配额,PD,0.3,4029,2032,2.2,456.1,1
252,,RE2,CF2,TL2,CQ6,CAP2,COP2,RE2_CF2_TL2_CQ6_CAP2_COP2,H,电力配额,PD,0.3,4030,2033,2.3,456.1,1
252,,RE2,CF2,TL2,CQ6,CAP2,COP2,RE2_CF2_TL2_CQ6_CAP2_COP2,H,电力配额,PD,0.3,4031,2034,2.4,456.1,1
252,,RE2,CF2,TL2,CQ6,CAP2,COP2,RE2_CF2_TL2_CQ6_CAP2_COP2,H,电力配额,PD,0.3,4032,2035,2.5,456.1,1
253,,RE2,CF3,TL1,CQ1,CAP1,COP2,RE2_CF3_TL1_CQ1_CAP1_COP2,H,无配额,PD,0.0,4033,2020,1.0,0.0,0
253,,RE2,CF3,TL1,CQ1,CAP1,COP2,RE2_CF3_TL1_CQ1_CAP1_COP2,H,无配额,PD,0.0,4034,2021,1.03,0.0,0
253,,RE2,CF3,TL1,CQ1,CAP1,COP2,RE2_CF3_TL1_CQ1_CAP1_COP2,H,无配额,PD,0.0,4035,2022,1.06,0.0,0
253,,RE2,CF3,TL1,CQ1,CAP1,COP2,RE2_CF3_TL1_CQ1_CAP1_COP2,H,无配额,PD,0.0,4036,2023,1.09,0.0,0
253,,RE2,CF3,TL1,CQ1,CAP1,COP2,RE2_CF3_TL1_CQ1_CAP1_COP2,H,无配额,PD,0.0,4037,2024,1.12,0.0,0
253,,RE2,CF3,TL1,CQ1,CAP1,COP2,RE2_CF3_TL1_CQ1_CAP1_COP2,H,无配额,PD,0.0,4038,2025,1.15,0.0,0
253,,RE2,CF3,TL1,CQ1,CAP1,COP2,RE2_CF3_TL1_CQ1_CAP1_COP2,H,无配额,PD,0.0,4039,2026,1.18,0.0,0
253,,RE2,CF3,TL1,CQ1,CAP1,COP2,RE2_CF3_TL1_CQ1_CAP1_COP2,H,无配额,PD,0.0,4040,2027,1.21,0.0,0
253,,RE2,CF3,TL1,CQ1,CAP1,COP2,RE2_CF3_TL1_CQ1_CAP1_COP2,H,无配额,PD,0.0,4041,2028,1.24,0.0,0
253,,RE2,CF3,TL1,CQ1,CAP1,COP2,RE2_CF3_TL1_CQ1_CAP1_COP2,H,无配额,PD,0.0,4042,2029,1.27,0.0,0
253,,RE2,CF3,TL1,CQ1,CAP1,COP2,RE2_CF3_TL1_CQ1_CAP1_COP2,H,无配额,PD,0.0,4043,2030,1.3,0.0,0
253,,RE2,CF3,TL1,CQ1,CAP1,COP2,RE2_CF3_TL1_CQ1_CAP1_COP2,H,无配额,PD,0.0,4044,2031,1.36,0.0,0
253,,RE2,CF3,TL1,CQ1,CAP1,COP2,RE2_CF3_TL1_CQ1_CAP1_COP2,H,无配额,PD,0.0,4045,2032,1.42,0.0,0
253,,RE2,CF3,TL1,CQ1,CAP1,COP2,RE2_CF3_TL1_CQ1_CAP1_COP2,H,无配额,PD,0.0,4046,2033,1.48,0.0,0
253,,RE2,CF3,TL1,CQ1,CAP1,COP2,RE2_CF3_TL1_CQ1_CAP1_COP2,H,无配额,PD,0.0,4047,2034,1.54,0.0,0
253,,RE2,CF3,TL1,CQ1,CAP1,COP2,RE2_CF3_TL1_CQ1_CAP1_COP2,H,无配额,PD,0.0,4048,2035,1.6,0.0,0
254,,RE2,CF3,TL1,CQ1,CAP2,COP1,RE2_CF3_TL1_CQ1_CAP2_COP1,H,无配额,BAU,0.0,4049,2020,1.0,0.0,0
254,,RE2,CF3,TL1,CQ1,CAP2,COP1,RE2_CF3_TL1_CQ1_CAP2_COP1,H,无配额,BAU,0.0,4050,2021,1.03,0.0,0
254,,RE2,CF3,TL1,CQ1,CAP2,COP1,RE2_CF3_TL1_CQ1_CAP2_COP1,H,无配额,BAU,0.0,4051,2022,1.06,0.0,0
254,,RE2,CF3,TL1,CQ1,CAP2,COP1,RE2_CF3_TL1_CQ1_CAP2_COP1,H,无配额,BAU,0.0,4052,2023,1.09,0.0,0
254,,RE2,CF3,TL1,CQ1,CAP2,COP1,RE2_CF3_TL1_CQ1_CAP2_COP1,H,无配额,BAU,0.0,4053,2024,1.12,0.0,0
254,,RE2,CF3,TL1,CQ1,CAP2,COP1,RE2_CF3_TL1_CQ1_CAP2_COP1,H,无配额,BAU,0.0,4054,2025,1.15,0.0,0
254,,RE2,CF3,TL1,CQ1,CAP2,COP1,RE2_CF3_TL1_CQ1_CAP2_COP1,H,无配额,BAU,0.0,4055,2026,1.18,0.0,0
254,,RE2,CF3,TL1,CQ1,CAP2,COP1,RE2_CF3_TL1_CQ1_CAP2_COP1,H,无配额,BAU,0.0,4056,2027,1.21,0.0,0
254,,RE2,CF3,TL1,CQ1,CAP2,COP1,RE2_CF3_TL1_CQ1_CAP2_COP1,H,无配额,BAU,0.0,4057,2028,1.24,0.0,0
254,,RE2,CF3,TL1,CQ1,CAP2,COP1,RE2_CF3_TL1_CQ1_CAP2_COP1,H,无配额,BAU,0.0,4058,2029,1.27,0.0,0
254,,RE2,CF3,TL1,CQ1,CAP2,COP1,RE2_CF3_TL1_CQ1_CAP2_COP1,H,无配额,BAU,0.0,4059,2030,1.3,0.0,0
254,,RE2,CF3,TL1,CQ1,CAP2,COP1,RE2_CF3_TL1_CQ1_CAP2_COP1,H,无配额,BAU,0.0,4060,2031,1.36,0.0,0
254,,RE2,CF3,TL1,CQ1,CAP2,COP1,RE2_CF3_TL1_CQ1_CAP2_COP1,H,无配额,BAU,0.0,4061,2032,1.42,0.0,0
254,,RE2,CF3,TL1,CQ1,CAP2,COP1,RE2_CF3_TL1_CQ1_CAP2_COP1,H,无配额,BAU,0.0,4062,2033,1.48,0.0,0
254,,RE2,CF3,TL1,CQ1,CAP2,COP1,RE2_CF3_TL1_CQ1_CAP2_COP1,H,无配额,BAU,0.0,4063,2034,1.54,0.0,0
254,,RE2,CF3,TL1,CQ1,CAP2,COP1,RE2_CF3_TL1_CQ1_CAP2_COP1,H,无配额,BAU,0.0,4064,2035,1.6,0.0,0
255,,RE2,CF3,TL1,CQ2,CAP1,COP1,RE2_CF3_TL1_CQ2_CAP1_COP1,H,基准不变,BAU,0.0,4065,2020,1.0,42.85,1
255,,RE2,CF3,TL1,CQ2,CAP1,COP1,RE2_CF3_TL1_CQ2_CAP1_COP1,H,基准不变,BAU,0.0,4066,2021,1.03,42.85,1
255,,RE2,CF3,TL1,CQ2,CAP1,COP1,RE2_CF3_TL1_CQ2_CAP1_COP1,H,基准不变,BAU,0.0,4067,2022,1.06,45.61,1
255,,RE2,CF3,TL1,CQ2,CAP1,COP1,RE2_CF3_TL1_CQ2_CAP1_COP1,H,基准不变,BAU,0.0,4068,2023,1.09,62.79,1
255,,RE2,CF3,TL1,CQ2,CAP1,COP1,RE2_CF3_TL1_CQ2_CAP1_COP1,H,基准不变,BAU,0.0,4069,2024,1.12,70.36,1
255,,RE2,CF3,TL1,CQ2,CAP1,COP1,RE2_CF3_TL1_CQ2_CAP1_COP1,H,基准不变,BAU,0.0,4070,2025,1.15,80.33,1
255,,RE2,CF3,TL1,CQ2,CAP1,COP1,RE2_CF3_TL1_CQ2_CAP1_COP1,H,基准不变,BAU,0.0,4071,2026,1.18,90.3,1
255,,RE2,CF3,TL1,CQ2,CAP1,COP1,RE2_CF3_TL1_CQ2_CAP1_COP1,H,基准不变,BAU,0.0,4072,2027,1.21,100.27,1
255,,RE2,CF3,TL1,CQ2,CAP1,COP1,RE2_CF3_TL1_CQ2_CAP1_COP1,H,基准不变,BAU,0.0,4073,2028,1.24,110.24,1
255,,RE2,CF3,TL1,CQ2,CAP1,COP1,RE2_CF3_TL1_CQ2_CAP1_COP1,H,基准不变,BAU,0.0,4074,2029,1.27,120.21,1
255,,RE2,CF3,TL1,CQ2,CAP1,COP1,RE2_CF3_TL1_CQ2_CAP1_COP1,H,基准不变,BAU,0.0,4075,2030,1.3,130.18,1
255,,RE2,CF3,TL1,CQ2,CAP1,COP1,RE2_CF3_TL1_CQ2_CAP1_COP1,H,基准不变,BAU,0.0,4076,2031,1.36,137.9,1
255,,RE2,CF3,TL1,CQ2,CAP1,COP1,RE2_CF3_TL1_CQ2_CAP1_COP1,H,基准不变,BAU,0.0,4077,2032,1.42,147.31,1
255,,RE2,CF3,TL1,CQ2,CAP1,COP1,RE2_CF3_TL1_CQ2_CAP1_COP1,H,基准不变,BAU,0.0,4078,2033,1.48,156.72,1
255,,RE2,CF3,TL1,CQ2,CAP1,COP1,RE2_CF3_TL1_CQ2_CAP1_COP1,H,基准不变,BAU,0.0,4079,2034,1.54,166.13,1
255,,RE2,CF3,TL1,CQ2,CAP1,COP1,RE2_CF3_TL1_CQ2_CAP1_COP1,H,基准不变,BAU,0.0,4080,2035,1.6,175.53,1
256,,RE2,CF3,TL1,CQ2,CAP2,COP1,RE2_CF3_TL1_CQ2_CAP2_COP1,H,基准不变,BAU,0.0,4081,2020,1.0,42.85,1
256,,RE2,CF3,TL1,CQ2,CAP2,COP1,RE2_CF3_TL1_CQ2_CAP2_COP1,H,基准不变,BAU,0.0,4082,2021,1.03,42.85,1
256,,RE2,CF3,TL1,CQ2,CAP2,COP1,RE2_CF3_TL1_CQ2_CAP2_COP1,H,基准不变,BAU,0.0,4083,2022,1.06,45.61,1
256,,RE2,CF3,TL1,CQ2,CAP2,COP1,RE2_CF3_TL1_CQ2_CAP2_COP1,H,基准不变,BAU,0.0,4084,2023,1.09,127.71,1
256,,RE2,CF3,TL1,CQ2,CAP2,COP1,RE2_CF3_TL1_CQ2_CAP2_COP1,H,基准不变,BAU,0.0,4085,2024,1.12,209.81,1
256,,RE2,CF3,TL1,CQ2,CAP2,COP1,RE2_CF3_TL1_CQ2_CAP2_COP1,H,基准不变,BAU,0.0,4086,2025,1.15,291.9,1
256,,RE2,CF3,TL1,CQ2,CAP2,COP1,RE2_CF3_TL1_CQ2_CAP2_COP1,H,基准不变,BAU,0.0,4087,2026,1.18,374.0,1
